REVENUE,MOU,RECCHRGE,DIRECTAS,OVERAGE,ROAM,CHANGEM,CHANGER,DROPVCE,BLCKVCE,UNANSVCE,CUSTCARE,THREEWAY,MOUREC,OUTCALLS,INCALLS,PEAKVCE,OPEAKVCE,DROPBLK,CALLFWDV,CALLWAIT,CHURN,MONTHS,UNIQSUBS,ACTVSUBS,CSA,PHONES,MODELS,EQPDAYS,CUSTOMER,AGE1,AGE2,CHILDREN,CREDITA,CREDITAA,CREDITB,CREDITC,CREDITDE,CREDITGY,CREDITZ,CREDIT_RATING,PRIZMRUR,PRIZMUB,PRIZMTWN,Column 45,REFURB,WEBCAP,TRUCK,RV,OCCPROF,OCCCLER,OCCCRFT,OCCSTUD,OCCHMKR,OCCRET,OCCSELF,OCC,OCC_LABEL,OWNRENT,MARRYUN,MARRYYES,MARRYNO,MARRY,MARRY_LABEL,MAILORD,MAILRES,MAILFLAG,TRAVEL,PCOWN,CREDITCD,RETCALLS,RETACCPT,NEWCELLY,NEWCELLN,REFER,INCMISS,INCOME,MCYCLE,CREDITAD,SETPRCM,SETPRC,RETCALL,CALIBRAT,CHURNDEP
37.02,282.25,39.55,0.25,0,0.2,75.75,5.97,2.33,1,13,3.67,0,1.69,15,0.33,59.67,51,3.33,0,0,0,14,2,1,DALDAL214,2,2,217,1071946,36,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,79.99,0,1,0
50.19,1212.5,59.99,0,0.5,0,635.5,0.2,17.67,0,39,0.67,2,376.28,6.33,11.67,58.33,180.33,17.67,0,0.33,0,12,3,1,NYCMAN917,2,2,43,1072122,80,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,79.99,0,1,0
35.76,369,34.87,0,2.25,0,-77,-0.77,11,1.33,18.67,0,0.33,44.81,12.33,4.67,61.67,74.67,12.33,0,0,0,14,1,1,LAXRIV909,1,1,413,1072287,46,70,1,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0
35.5,1077.5,44.99,0.25,0.75,0,-245.5,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,MILMIL414,1,1,413,1072301,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
44.89,915.75,64.99,1.73,4,0,239.25,-44.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,FLNCOC407,1,1,352,1072306,58,56,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0
55.71,649.75,67.49,0.25,0,0,96.25,-4.73,7.33,2,14.33,0,0,97.45,48.67,15.33,73.33,80.33,9.33,0,0.33,0,8,3,2,BOSBOS617,2,2,48,1072370,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,149.99,0,1,0
85.66,2165.75,49.99,0,103.25,0.37,695.25,102.72,18,7,46,0,0,625.03,175.67,45.33,147.33,278.33,25,0,3.33,0,14,1,1,DALDAL214,2,2,116,1072733,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,149.99,0,1,0
53.99,1338,59.99,0,0,0,-469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,APCFCH703,1,1,405,1073572,0,0,0,0,0,1,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34.99,328,44.99,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,SEATAC253,1,1,296,1073929,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
45.52,235.75,29.99,0.74,42.25,0,31.25,14.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,OHICOL614,1,1,341,1074155,56,54,1,0,1,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,0,1,0,UNMARRIED,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
39.16,253.75,44.99,0,11,0,209.25,11.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,AIRWIL910,1,1,233,1074324,54,0,0,0,1,0,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,6,RETIRED,0,1,0,0,3,UNKNOWN,1,1,0,1,1,0,0,0,1,0,0,0,6,0,0,1,0,0,1,0
122.91,1834.75,59.99,2.48,230.5,0,-72.75,-71.54,6.67,0.67,116,5.67,2.33,517.07,102.67,23.67,185.33,199.33,7.33,0,4.33,0,12,3,2,DETDET313,2,1,339,1074687,42,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,149.99,0,1,0
11.09,102.75,10,0.99,0.25,0,35.25,-1.09,0.33,0,7,0,0,3.05,9.67,3.33,8.33,29.33,0.33,0,0,0,9,2,2,SFRSFR415,1,1,288,1075320,34,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0
206.67,2992.25,104.99,0.99,430.75,0,-406.25,-73.94,82,5,206.33,31.67,14.67,1122.04,396,404,760.67,821.67,87,0,101,0,14,1,1,DETDET313,5,4,126,1075607,0,0,0,0,0,0,0,0,0,1,7,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,199.99,0,1,0
51.95,1145,44.99,0.25,47.75,0,137,22.59,6.67,21,22.67,0,0,205.7,42,7,97.67,136.33,27.67,0,1,0,11,1,1,APCFCH703,1,1,331,1076657,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
61.4,318.75,69.99,0,0,1.41,-59.75,3.85,4.67,4.33,27.33,0,0,61.34,19,12,121.67,22.33,9,0,1,0,9,2,2,DALFTW817,1,1,283,1077032,58,56,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0
25.46,768.75,33.86,0.25,0,0.9,-768.75,-25.46,20,1.67,33.33,2.67,1,263.04,56.67,11.33,84,130.67,21.67,0,2.33,0,7,1,1,NEVPOW619,1,1,215,1078338,0,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
54.71,1278.25,62.49,0.74,11.75,0.16,-92.25,-1.24,12.67,5.33,83.67,7,0.33,161.5,22,1,162,83.33,18,0,0.33,0,9,1,1,AIRSPA864,1,1,274,1078989,32,24,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,CLERICAL,0,0,1,0,2,UNKNOWN,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
97.81,672.75,104.99,2.72,0,0.1,152.25,-0.84,8.67,5.67,54.33,0,0.33,69.5,22.67,7,108.33,82,14.33,0,1,0,9,2,2,NYCPLA908,1,1,274,1079326,46,0,1,0,1,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,3,CRAFT,0,0,1,0,2,UNKNOWN,1,1,0,1,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0
30.7,437,39.99,0,1.25,0,39,-0.71,0,1,0.33,0,0,0,2.67,0,2.33,9.67,1,0,0,0,7,1,1,DALFTW817,1,1,211,1079460,46,42,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,0,1,0,UNMARRIED,0,0,0,0,1,1,0,0,0,0,1,0,4,0,0,1,0,0,1,0
41.41,903.75,44.99,0.5,5.5,0,425.25,5.28,8.67,0.67,63,1.67,0.67,287.37,31,20.33,62.33,203.33,9.33,0,10.33,0,9,1,1,NEVLMS619,1,1,272,1079854,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
104.17,855.5,44.99,0,196.75,0,-727.5,-69.18,7.33,34.67,5,3.67,1,14.72,5.67,0,81.67,66.67,42.33,0,1,0,7,1,1,NCRPOR757,1,1,209,1079866,46,46,0,0,0,0,0,1,0,0,5,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,3,CRAFT,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
69.49,1189.5,42.53,0.99,81.75,1.2,493.5,11.66,9,1,47.33,2,0,337.84,65.33,27.67,138.33,218,10,0,0,0,11,3,3,PITCOR412,2,2,26,1080250,26,30,1,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,1,1,1,0,0,0,0,0,0,7,0,0,0,59.99,0,1,0
149.44,932.5,44.99,0.25,326.25,0,-132.5,-31.81,0.67,0,15.67,0,0,336.26,38.67,15,158,78.67,0.67,0,6.33,0,11,1,1,IPMGDR616,1,1,316,1080252,40,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,1,0
75.97,510.75,54.99,2.48,70,0,-17.75,-2.83,2,5,26,0,0.33,21.02,14.33,3,126.67,62.33,7,0,3,0,11,1,1,CHINBK847,1,1,316,1080297,26,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,1,0
40.87,585.75,52.49,0,6.75,0.69,-270.75,-3.12,8.33,2,45,3.67,1,96.23,26.33,19,96.33,105,10.33,0,2.67,0,7,2,2,AIRWIL910,1,1,207,1080739,22,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
73.23,534.5,79.99,1.24,8,0,186.5,2.5,3,0.67,3.67,0.33,0,154.99,12,10.33,58,29.67,5,0,0.33,0,9,2,2,MIAWPB561,1,1,269,1080834,30,32,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,1,0,0,7,0,0,1,0,0,1,0
101.78,1080.25,51.33,1.73,148.5,0.1,-493.25,-56.41,8.67,0.33,26.67,4.67,1,231.05,22.67,0.67,105.33,82.33,9,0,2,0,9,1,1,DETDET313,1,1,268,1081058,50,0,1,0,0,0,0,1,0,0,5,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0
31.22,385.25,39.99,0,3.5,0,68.75,3.68,7.67,1,15,2.67,0,5.33,3.67,2.67,33,28.67,8.67,0,0,0,13,1,1,BOSMAN603,1,1,375,1081159,34,0,0,0,1,0,0,0,0,0,2,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0
53.48,477.25,54.91,2.72,0,0,-62.25,-11.51,12.67,1.33,37,2,0,62.58,12.67,1.33,68.67,64,14,0,0.67,0,7,1,1,SFRSFR415,1,1,205,1081237,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
63.19,710,59.99,0,33,0,53,-7.2,13.33,5,51.33,0,0,88.44,37,7.33,108.33,104.67,18.33,0,3,0,11,3,3,LAXSMN310,1,1,312,1081793,50,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,1,0
50.23,351.5,44.99,0,43.5,0,-113.5,-15.24,1.33,29.33,8.67,0,1.33,28.46,7.67,2.67,89,36.33,30.67,0,0.33,0,11,2,2,CHILAG630,1,1,310,1082363,44,60,1,0,1,0,0,0,0,0,2,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0
68.51,315.5,44.99,0,71.75,0,-166.5,-29.52,3.33,0.33,14.67,0.33,0,135.22,14,5.33,56.67,26.67,3.67,0,0.33,0,11,1,1,SHEHAG301,1,1,308,1083202,58,48,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,SELF-EMPLOYED,0,0,1,0,2,UNKNOWN,1,1,0,1,1,1,0,0,0,0,0,0,9,0,0,1,0,0,1,0
36.26,291,44.99,0,3.25,0,-14,0.68,6.33,0,12.67,0.33,0,100.1,27,11.33,127,49,6.33,0,0.33,0,13,2,2,LAXPAS626,2,1,369,1083537,0,0,0,0,0,1,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99.99,0,1,0
57.66,388,39.99,0.25,75.25,0.98,81,39.58,0.67,23,11.33,1,0.33,46.11,7.33,1.67,102.67,18.67,23.67,0,0.67,0,9,2,2,CHICHI773,1,1,259,1084382,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
68.65,804,52.49,0,74.75,0,310,-4.61,13.33,1.33,24.33,5.33,0,222.3,55,7.33,104,184.33,16.67,0,5.33,0,11,1,1,PHICHC215,2,2,46,1084539,,,0,0,0,0,0,0,1,0,6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29.99,0,1,0
39.34,213.25,44.99,0.25,0,0.1,-8.25,-0.35,3.67,10,7.33,0,0,33.69,14.33,6,32.33,48.67,13.67,0,0,0,10,1,1,CHIDAV319,2,2,202,1085180,56,56,0,0,1,0,0,0,0,0,2,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,1,0,1,0,0,0,0,1,0,0,4,0,0,0,149.99,0,1,0
41.18,547.25,23.14,0.74,49,0.2,328.75,48.21,5,3.67,30,3,0,114.55,16.33,4.33,84.67,86.33,8.67,0,3.33,0,8,2,2,NCRGRE336,2,2,249,1086213,46,42,1,0,1,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,1,1,0,0,0,0,0,0,6,0,0,0,149.99,0,1,0
13.48,113,7.5,1.73,0,0,67,8.5,1,0,7,1.33,0.33,2.38,5.67,0.67,20,14.67,1,0,0,0,12,2,2,DETDET313,1,1,353,1086730,40,38,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
35.24,97.75,44.99,0.25,0,0,-14.75,-0.25,3,0.33,6.67,0.33,0.33,23.01,7.67,0,28.33,24.33,3.33,0,0,0,10,1,1,APCFRD301,1,1,290,1087323,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
139.64,315.5,104.1,0.5,17.75,0,-18.5,161.97,2,0,30.67,0,0.67,50.56,26.67,8,80,33.33,2,0,0,0,12,4,4,KCYKCM816,1,1,350,1087427,50,44,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,1,0,0,0,0,3,CRAFT,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,1,0
137.01,1818.75,62.44,0.74,289,0,263.25,121.07,41.67,5,255,9,0.33,291.56,132,40,494,483,46.67,0,10,0,10,2,1,LAXMON323,1,1,289,1087429,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,PHXPHX602,2,2,220,1087526,0,0,0,0,0,0,0,1,0,0,5,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,149.99,1,1,0
100.06,1838,84.99,1.73,45.25,0,-268,-20.08,4.67,17.67,112,4,0.67,373.96,43.33,21,291.67,288,22.33,0,18,0,8,1,1,SANAUS512,1,1,222,1087783,30,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0
10,472.5,10,0,0,0,403.5,0,4,0.67,9.67,0,0,315.61,3,18,27,19,4.67,0,0,0,10,2,2,APCFCH703,1,1,279,1088310,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
132.81,2817.5,109.99,0.25,70.25,0,253.5,1.65,43.33,5.33,97,6.33,4,950.51,155.33,190.67,363.33,357.33,48.67,0,1.33,0,12,1,1,NYCQUE917,2,2,292,1088325,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,129.99,0,1,0
54.67,1121.75,67.66,2.97,0,0.17,446.25,1.99,8.33,18,149.67,32.33,4,300.16,58,50,185.67,485.33,26.33,0,31,0,7,1,1,NOLKEN504,1,1,225,1089001,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
63.69,28,72.49,0,3,0,10,-2.1,0.33,0.33,7.33,0.33,0,2.76,6.67,0,8.67,9,0.67,0,0,0,7,3,3,DENDEN303,1,1,225,1089089,80,80,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,7,1,0,1,0,0,1,0
199.7,1926.5,59.99,6.93,376,0,-81.5,15.99,23,12,123,2.33,0.33,854.46,61,84.33,238,297.33,35,0,15,0,7,2,1,HOUHOU281,2,2,139,1089345,34,30,1,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,129.99,0,1,0
50.67,568.75,51.41,0.25,3.5,0,-500.75,-102.34,7,0,16,4,0,153.22,85,26,184.33,178.67,7,0,0.33,0,9,1,1,NYCMAN917,1,1,266,1089545,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
66.28,356.5,24.04,0.25,95,0,41.5,-20.9,8,2.33,53,4,0.33,50.76,30.67,10.67,49.67,69,10.33,0,2,0,11,1,1,SFROAK510,1,1,324,1089862,54,20,1,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,CLERICAL,0,0,0,1,0,UNMARRIED,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0
30.25,175,39.99,0,0,0.26,-46,0.77,1.33,0,5.67,0,0,9.48,14,0.33,20.67,23.67,1.33,0,0,0,9,1,1,MINCOR763,1,1,262,1089936,50,50,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,8,0,0,1,0,0,1,0
59.99,340.5,79.99,0,0,0,-29.5,0,3,2,18,0,0,41.47,9,3.67,48,26.67,5,0,0.33,0,11,2,2,NCRNWN757,1,1,322,1090067,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0
62.94,260.5,69.99,0,0.25,8.85,-54.5,-6.5,7.33,3,12.67,1.67,0,47.82,1.33,0,41.67,18.33,10.33,0,0,0,7,1,1,STLCHE636,1,1,212,1090477,0,0,0,0,0,0,0,1,0,0,5,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
158.29,1716.25,59.99,0,260.75,0,-166.25,-71.1,33.67,4,95.67,8.67,1.67,467.02,52.67,49.33,407.67,427,37.67,0,14.67,0,9,1,1,LAXONT909,1,1,254,1090891,50,26,0,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,1,0,0,3,UNKNOWN,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0
10,10,10,0,0,0,1,0,0.33,0,2,0,0,0.02,3,0,1.67,2,0.33,0,0,0,7,5,4,DALFTW817,1,1,208,1090899,42,44,0,1,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
68.46,796.75,39.99,3.96,37.25,5.25,-53.75,-13.25,4.67,1.33,61,0,0,149.62,62,16,169.33,121,6,0,3,0,11,1,1,NYCQUE917,1,1,314,1090967,24,0,0,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
68.92,501.5,71.12,0,38.25,0,-180.5,-8.81,1,11,2.67,5.33,0,11.78,6.33,6.33,34,33,12,0,0,0,7,2,2,OHICIN513,1,1,201,1091560,30,26,1,1,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,NONE,0,0,1,0,2,UNKNOWN,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,1,0
80.94,410.25,44.99,0.5,99,5.87,-153.25,-38,8,1.33,35.33,0,0.67,121.91,29,11.67,97.67,58.33,9.33,0,1,0,11,1,1,APCBAL410,1,1,308,1091570,0,0,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
61.13,697.25,61.24,0,24.5,2.59,569.75,28.06,16,1.33,136.67,3.67,0.33,177.53,64.33,12.33,119.67,175.67,17.33,0,0,0,7,1,1,AIRMYR843,1,1,200,1091710,20,18,0,0,0,0,1,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,1,0,0,3,UNKNOWN,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
34.99,202.75,44.99,0,0,0,73.25,0,1.33,1.33,6.33,0,0,14.38,4.67,0.67,17,26.67,2.67,0,0,0,11,1,1,MIAFTM941,1,1,306,1091768,52,56,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,PROFESSIONAL,0,0,1,0,2,UNKNOWN,1,1,0,0,0,1,0,0,1,0,0,0,6,0,0,1,0,0,1,0
35.48,317.25,44.99,0,1.25,0,146.75,0.29,4.33,0,51,6.67,0.67,54.52,11,0,33.33,42.33,4.33,0,0,0,6,1,1,LAXONT909,1,1,196,1092073,0,0,1,0,0,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,1,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,0
40.09,1167,49.99,0,0.25,0,10,0.29,3.67,13,61.67,2.33,0.33,168.69,25,12.67,52.67,141.33,16.67,0,2,0,8,3,3,PITHOM412,1,1,239,1092280,26,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NONE,0,0,0,1,0,UNMARRIED,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0
